"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.9405649455584e-75,0.443704113903835,1,0.999,4.42448807587316e-73,"6","CD95"
6.25902754189819e-74,0.452304925051626,1,0.999,1.42705827955279e-71,"6","CD107a"
2.38282554509926e-72,0.743049011625204,1,0.993,5.43284224282631e-70,"6","CD14"
5.92116150667249e-68,0.708145135827527,1,0.967,1.35002482352133e-65,"6","CD119"
1.35620313639405e-65,0.9526770156901,1,0.938,3.09214315097844e-63,"6","CD86"
1.38356065818167e-60,0.659912080973303,0.999,0.961,3.1545183006542e-58,"6","TIM-4"
5.26297414101755e-59,0.328359568396766,1,1,1.199958104152e-56,"6","CD44-1"
6.44662304990164e-59,0.555988480801771,1,0.996,1.46983005537757e-56,"6","CD172a"
5.46560778059914e-56,0.856405718971527,0.987,0.805,1.2461585739766e-53,"6","CD192"
1.59512602144852e-54,0.803888050954592,0.995,0.937,3.63688732890262e-52,"6","CD15"
5.86960035186676e-53,0.559374961459091,0.998,0.968,1.33826888022562e-50,"6","CD112"
3.43116653434109e-50,0.577647892427297,0.996,0.944,7.82305969829769e-48,"6","CD163"
2.76614303964149e-45,0.68721197481975,1,0.954,6.30680613038259e-43,"6","CD39"
3.58102945018518e-45,0.371178974655819,1,0.998,8.16474714642222e-43,"6","CD196"
5.70119931009367e-45,0.544123232744181,0.999,0.98,1.29987344270136e-42,"6","CD54"
5.85130487332019e-42,0.76807429766576,0.992,0.933,1.334097511117e-39,"6","Folate"
3.13164713858396e-41,0.364114792331415,1,0.995,7.14015547597142e-39,"6","CD366"
2.72846133445139e-38,0.329769354503408,1,1,6.22089184254917e-36,"6","CD38-1"
2.36747750818462e-37,0.364945039479432,1,0.994,5.39784871866093e-35,"6","CD71"
7.92537953694353e-37,0.339840738828762,1,0.999,1.80698653442313e-34,"6","CD305"
9.087088482253e-35,0.428282442485016,0.998,0.95,2.07185617395368e-32,"6","CD141"
1.41558762533081e-30,0.340909502340444,1,1,3.22753978575425e-28,"6","CD244"
4.82643999049845e-30,0.749754072828285,0.984,0.907,1.10042831783365e-27,"6","CD304"
1.66459209784925e-29,0.279827008995643,1,0.998,3.79526998309629e-27,"6","CD205"
4.742548030143e-29,0.514332915845787,0.997,0.952,1.0813009508726e-26,"6","CD235a"
7.96922775891047e-29,0.387916499079775,1,0.993,1.81698392903159e-26,"6","CD49a"
1.31795078560698e-28,0.267304493053886,1,0.998,3.00492779118392e-26,"6","CD38-2"
2.66776034217531e-28,0.482333605017102,0.998,0.956,6.08249358015971e-26,"6","GP130"
2.71986582156595e-28,0.3198178637516,0.993,0.954,6.20129407317036e-26,"6","CD98"
9.73723788352814e-28,0.434699151057603,0.973,0.868,2.22009023744442e-25,"6","CD85g"
7.14476435925015e-27,0.335333407371607,1,0.986,1.62900627390903e-24,"6","CD275-2"
9.8332434070247e-24,0.494853317878612,0.991,0.919,2.24197949680163e-21,"6","CD66a/c/e"
5.05412896885859e-22,1.59797917124014,0.428,0.143,1.15234140489976e-19,"6","TSLPR"
2.35258513588875e-20,0.356563349409452,0.998,0.98,5.36389410982635e-18,"6","CD59"
9.66565499243527e-12,0.302030425113437,0.99,0.956,2.20376933827524e-09,"6","CD133-2"
1.13301524136008e-10,0.328964654331213,0.983,0.831,2.58327475030098e-08,"6","CD1d"
4.60805215561943e-09,0.374683133173982,0.977,0.885,1.05063589148123e-06,"6","CD274"
1.50161160573273e-104,1.5827791279479,1,0.989,3.42367446107063e-102,"7","CD8"
2.54373989066369e-94,1.00439365905437,1,1,5.79972695071322e-92,"7","CD8a"
6.76082799817672e-91,0.773189618028334,1,1,1.54146878358429e-88,"7","CD73"
2.82435801480317e-87,0.852700183090403,1,0.997,6.43953627375122e-85,"7","CD314"
1.377715871105e-82,0.611896469777192,1,0.994,3.1411921861194e-80,"7","CD325"
4.09864750289307e-73,0.998418460121914,0.999,0.902,9.34491630659621e-71,"7","CD275-1"
1.71388477710421e-71,0.673523206649143,0.999,0.962,3.9076572917976e-69,"7","CD138-1"
2.18864580277562e-70,0.750070506056777,1,1,4.99011243032842e-68,"7","CD27"
3.30374911001488e-68,0.813309860107685,1,0.982,7.53254797083392e-66,"7","CD45RB"
5.12242389323891e-62,0.728040007676786,1,0.991,1.16791264765847e-59,"7","CD45RA"
2.80489606316907e-61,0.43542367461084,1,0.992,6.39516302402549e-59,"7","CD194"
2.60382445080287e-59,0.549918247832176,0.999,0.973,5.93671974783055e-57,"7","Siglec-8"
1.52671984165867e-56,0.455728849590503,1,0.992,3.48092123898178e-54,"7","CD324"
2.5554934625961e-53,0.552532216240761,1,0.999,5.82652509471912e-51,"7","Integrin-7"
8.13860995163393e-50,0.627957444967438,1,0.996,1.85560306897254e-47,"7","CD127"
1.98907555955918e-45,0.502516683582751,0.998,0.96,4.53509227579493e-43,"7","CD338"
3.10524370074209e-43,0.383114975242271,1,0.989,7.07995563769196e-41,"7","CD202b"
5.37845747230256e-41,0.368630847804881,1,0.989,1.22628830368498e-38,"7","Rat-IgG1-1"
5.46497912884251e-41,0.431984369022291,0.994,0.961,1.24601524137609e-38,"7","LOX-1"
6.76867488107085e-40,0.443956624584535,0.999,0.973,1.54325787288415e-37,"7","CD370"
5.22750930308853e-39,0.581968411344084,1,0.998,1.19187212110419e-36,"7","CD3-1"
1.52530724641245e-38,0.607825868949965,0.984,0.856,3.47770052182039e-36,"7","CD68"
1.96500523591108e-36,0.418607303947059,1,0.992,4.48021193787726e-34,"7","CD278"
2.66637932348284e-36,0.382594671022518,0.999,0.986,6.07934485754088e-34,"7","Rat-IgG1-2"
8.13997084701169e-35,0.377624159352033,0.999,0.987,1.85591335311867e-32,"7","CD144"
1.31713151221525e-34,0.55209150917973,0.995,0.949,3.00305984785076e-32,"7","CD96"
2.12435455749407e-33,0.445600975700359,0.995,0.969,4.84352839108648e-31,"7","CD357"
3.40268363502534e-30,0.32636200700777,0.999,0.989,7.75811868785777e-28,"7","CD138-2"
5.88625301575781e-30,0.307449845240533,1,0.995,1.34206568759278e-27,"7","CD26-2"
8.00080597848775e-30,0.449661630502967,0.987,0.931,1.82418376309521e-27,"7","CD83"
2.61161927419178e-28,0.333339217368483,1,0.999,5.95449194515725e-26,"7","TCR-2"
2.02069480437735e-27,0.28706908772477,1,0.992,4.60718415398035e-25,"7","Galectin-9"
8.27288800768453e-27,0.351736963640074,0.999,0.976,1.88621846575207e-24,"7","CD243"
9.51968510579732e-26,1.04422709687214,0.895,0.644,2.17048820412179e-23,"7","CD185"
2.76162960815021e-24,0.51291321827069,1,0.998,6.29651550658248e-22,"7","CD2"
4.6356012909806e-24,0.315511035883333,1,0.999,1.05691709434358e-21,"7","CD28"
9.68578586584017e-22,0.407517494305938,0.987,0.941,2.20835917741156e-19,"7","CD223"
2.27607608407544e-21,0.541009459100042,0.922,0.777,5.18945347169201e-19,"7","CD294"
3.03158883334134e-20,0.517012562896709,1,0.999,6.91202254001826e-18,"7","CD3-2"
8.8261401075946e-19,0.623793712835462,0.955,0.816,2.01235994453157e-16,"7","CD30"
4.73150025688127e-17,0.371638544300327,0.983,0.919,1.07878205856893e-14,"7","CD24"
2.10499021116269e-15,0.302130347136504,0.969,0.9,4.79937768145093e-13,"7","C5L2"
3.05412745126936e-15,0.285338381438446,0.992,0.954,6.96341058889413e-13,"7","CD66b"
2.45943324963973e-13,0.569583404437528,0.803,0.626,5.60750780917859e-11,"7","CD115"
1.1443259401558e-12,0.434682433688825,0.827,0.711,2.60906314355522e-10,"7","CD158f"
2.56471447663217e-12,0.377353557080837,0.958,0.87,5.84754900672135e-10,"7","VEGFR-3"
3.0011088379039e-12,0.292819987854331,0.978,0.924,6.8425281504209e-10,"7","CD154"
9.83335754338601e-12,0.472632636865744,0.881,0.754,2.24200551989201e-09,"7","CD140b"
8.58111156685717e-11,0.398227566591561,0.939,0.82,1.95649343724344e-08,"7","CD319"
1.26433932905255e-10,0.267694031760541,0.969,0.929,2.88269367023982e-08,"7","CD90"
6.20616858595107e-10,0.625517200469695,0.771,0.583,1.41500643759684e-07,"7","Podoplanin"
6.75830946880281e-10,0.419003654020827,0.795,0.675,1.54089455888704e-07,"7","Rat-IgG2b"
4.71350021777218e-09,0.281862790421679,0.942,0.864,1.07467804965206e-06,"7","CD235ab"
4.82416455580715e-08,0.346488946552104,0.901,0.814,1.09990951872403e-05,"7","CD1a"
9.24998647814728e-08,0.268421983512031,0.868,0.78,2.10899691701758e-05,"7","CD204"
2.78668947766898e-06,0.283250205388668,0.95,0.886,0.000635365200908527,"7","Rag-IgG2c"
0.000186336365633251,0.292536305441771,0.851,0.77,0.0424846913643813,"7","CD140a"
0.00122067260518382,0.261536287892424,0.848,0.764,0.27831335398191,"7","CD307d"
0.00670399608049319,0.277164214023724,0.716,0.632,1,"7","CD284"
1.16325782627344e-157,3.22307611605601,1,0.872,2.65222784390344e-155,"8","IgD"
8.59792955523226e-153,2.42128960645413,1,0.988,1.96032793859296e-150,"8","CD72"
1.58003662693553e-148,2.38608533917702,1,0.926,3.60248350941301e-146,"8","CD268"
8.91863671884588e-148,2.91216500375289,1,0.831,2.03344917189686e-145,"8","CD21"
7.74704719933479e-145,2.00823790528215,1,0.989,1.76632676144833e-142,"8","CD22"
2.76873312920539e-141,1.5544878516247,1,0.986,6.31271153458829e-139,"8","CD275-2"
1.06890135449353e-138,1.7203495954252,1,1,2.43709508824525e-136,"8","CD19"
8.07339069463293e-137,2.72187097392983,0.999,0.615,1.84073307837631e-134,"8","CD20"
1.42122921429657e-131,1.03000703502483,1,0.998,3.24040260859618e-129,"8","CD196"
4.18106568907834e-125,1.94951462168022,0.987,0.748,9.53282977109861e-123,"8","CD272"
6.44495209179719e-124,1.23474243367662,0.999,0.986,1.46944907692976e-121,"8","CD200"
6.23958908868407e-123,1.18713267954286,1,0.985,1.42262631221997e-120,"8","HLA-DR"
2.91190080088386e-92,1.33616100895003,0.99,0.918,6.63913382601521e-90,"8","CD1c"
1.59290991245658e-88,1.00379875920886,1,1,3.63183460040101e-86,"8","CD73"
2.60980109218873e-84,1.54957289338649,0.946,0.683,5.95034649019031e-82,"8","CD40"
9.93141221846102e-84,0.577535463318373,1,0.999,2.26436198580911e-81,"8","CD305"
1.97590140900316e-82,1.72382773344749,0.979,0.858,4.50505521252721e-80,"8","IgM"
7.31957648946813e-82,0.816482724577384,1,0.995,1.66886343959873e-79,"8","CD79b"
1.00131541210643e-54,0.91219397408999,0.975,0.878,2.28299913960266e-52,"8","CD164"
1.44393841920211e-53,0.840282878049446,0.918,0.643,3.29217959578081e-51,"8","CD185"
1.89123013872957e-53,0.568309176786779,1,0.999,4.31200471630343e-51,"8","Integrin-7"
6.09830620830241e-46,0.815815972920147,0.993,0.955,1.39041381549295e-43,"8","CD39"
1.73777937066851e-43,0.496449117891784,0.993,0.982,3.96213696512421e-41,"8","CD270"
5.809861611191e-41,0.801741745412143,0.963,0.912,1.32464844735155e-38,"8","CD307c/FcRL3"
1.34045468474417e-40,0.385202589813233,1,1,3.0562366812167e-38,"8","CD35"
3.12827853335232e-38,0.2666880668039,1,1,7.13247505604328e-36,"8","CD52"
9.42914605653055e-33,0.48497612537222,1,0.991,2.14984530088897e-30,"8","CD45RA"
2.32837048895218e-30,0.669610780580555,0.97,0.919,5.30868471481097e-28,"8","CD24"
3.31498959166417e-26,0.611187745193658,0.942,0.899,7.55817626899431e-24,"8","CD124"
6.03297519361589e-25,0.388617516201825,0.999,0.994,1.37551834414442e-22,"8","CD71"
1.18629699655533e-23,0.366231378157415,1,0.999,2.70475715214616e-21,"8","CD55"
1.86853274417963e-14,0.339228680034138,0.991,0.984,4.26025465672955e-12,"8","CD79a"
9.13541868706842e-14,0.390137777840405,0.96,0.92,2.0828754606516e-11,"8","CD66a/c/e"
2.47451215058186e-10,0.698378071078865,0.723,0.729,5.64188770332664e-08,"8","CD171"
9.19653008691818e-123,1.09805784106225,1,1,2.09680885981734e-120,"9","CD8a"
3.01582017942212e-122,0.94625289011374,1,1,6.87607000908244e-120,"9","CD27"
4.74082055272506e-120,1.63054481329946,0.999,0.99,1.08090708602131e-117,"9","CD8"
4.67824237411958e-113,1.05423199529671,1,0.982,1.06663926129926e-110,"9","CD45RB"
1.80236289013475e-93,0.95249375637984,1,0.991,4.10938738950724e-91,"9","CD45RA"
7.1956312026538e-93,0.871006780895564,1,0.997,1.64060391420507e-90,"9","CD314"
1.49924371144955e-82,0.735280406800683,1,1,3.41827566210498e-80,"9","CD73"
1.65472605654509e-65,0.616538807511258,1,0.999,3.77277540892281e-63,"9","Integrin-7"
5.05241911138783e-58,0.301676701258571,1,1,1.15195155739642e-55,"9","CD52"
1.75699963046139e-45,0.644664256565858,1,0.999,4.00595915745198e-43,"9","CD3-2"
2.59803364729727e-40,0.695272283147733,0.988,0.949,5.92351671583778e-38,"9","CD96"
1.68650677322465e-36,0.602388908782388,1,0.998,3.84523544295219e-34,"9","CD3-1"
9.33055369259692e-33,0.378318820777447,0.999,0.999,2.1273662419121e-30,"9","TCR-2"
5.59813945083759e-30,0.560329584549436,1,0.998,1.27637579479097e-27,"9","CD2"
2.46514673527716e-29,0.510764595266367,1,0.996,5.62053455643193e-27,"9","CD127"
1.87471261887385e-25,0.410437109832639,0.999,0.992,4.27434477103238e-23,"9","CD278"
3.21733400387217e-25,0.350274014807391,1,0.999,7.33552152882855e-23,"9","CD28"
3.00239937508538e-16,0.307352986537325,0.983,0.956,6.84547057519466e-14,"9","GP130"
2.117804213705e-07,0.254840183209421,0.985,0.961,4.82859360724739e-05,"9","TIM-4"
1.72210970934712e-135,1.4594024089687,1,0.993,3.92641013731142e-133,"10","CD49a"
5.27433867889098e-132,0.878158449603883,1,1,1.20254921878714e-129,"10","CD63"
1.33358846733679e-130,1.38075213648184,1,0.989,3.04058170552789e-128,"10","CD64"
6.98040493819327e-125,1.33001640837444,1,0.985,1.59153232590807e-122,"10","CLEC12A"
8.80853363467025e-122,1.05863245976941,1,0.999,2.00834566870482e-119,"10","CD9"
3.60360267873906e-121,1.11462341122329,1,0.999,8.21621410752506e-119,"10","CD11b-2"
9.06954966369576e-120,0.760585190408021,1,1,2.06785732332263e-117,"10","CD41"
1.33929034769661e-117,0.365680210583063,1,1,3.05358199274827e-115,"10","CD18"
1.13240551634775e-115,0.912149926554529,1,0.998,2.58188457727286e-113,"10","CD11c"
1.01412793254975e-114,0.594865589643388,1,1,2.31221168621344e-112,"10","CD11b-1"
6.25828937622399e-114,0.512722736190111,1,1,1.42688997777907e-111,"10","CD62P"
2.41901034954599e-113,0.593846072684991,1,1,5.51534359696485e-111,"10","CLEC2"
3.97913589090946e-112,1.63537925968237,1,0.704,9.07242983127356e-110,"10","CD36"
1.82446910648783e-107,0.734622901789588,1,0.998,4.15978956279226e-105,"10","CD29"
1.28775949013768e-103,0.978148440141234,1,0.993,2.93609163751392e-101,"10","CD13"
5.09703416795698e-101,0.853927206044999,1,0.996,1.16212379029419e-98,"10","CD172a"
1.90191857289239e-99,0.525220603108386,1,1,4.33637434619465e-97,"10","CD31"
1.95910770217274e-96,0.951013164551695,1,0.996,4.46676556095384e-94,"10","CD42b"
3.33809298086838e-95,0.82970691522381,1,0.998,7.61085199637991e-93,"10","CD61"
3.82551581773282e-95,0.391506239139044,1,1,8.72217606443083e-93,"10","CD93"
3.25724158904109e-93,1.09635346554711,0.999,0.918,7.42651082301369e-91,"10","CD354"
7.50682985341155e-93,1.3248295420296,1,0.749,1.71155720657783e-90,"10","CD155"
1.32841883934538e-92,1.05242877654547,1,0.938,3.02879495370747e-90,"10","CD86"
1.71166744168446e-91,0.581500266909325,1,0.999,3.90260176704057e-89,"10","CD305"
7.52052021064398e-91,0.826074412611219,1,0.993,1.71467860802683e-88,"10","CD14"
2.25872638557315e-89,0.639354372682561,1,0.999,5.14989615910679e-87,"10","CD226"
2.7526146236368e-88,0.574759150267913,1,1,6.27596134189191e-86,"10","CD35"
2.89592742184571e-86,0.847180479722571,1,0.996,6.60271452180821e-84,"10","CD49b"
3.97295404763209e-85,0.629662055749675,1,0.999,9.05833522860117e-83,"10","CD55"
1.27465047987506e-83,0.959420295830172,1,0.969,2.90620309411514e-81,"10","CD69"
2.34032727201907e-81,0.731909285557331,1,0.967,5.33594618020349e-79,"10","CD119"
1.20995664340715e-78,0.57193839572229,1,1,2.75870114696829e-76,"10","CD244"
3.57600082579855e-74,0.505364763644847,1,0.999,8.1532818828207e-72,"10","CD107a"
5.90661748355641e-74,0.901149621638031,0.999,0.958,1.34670878625086e-71,"10","CD110"
8.50035157478035e-72,0.803802301617139,0.999,0.95,1.93808015904992e-69,"10","CD141"
2.8571650040786e-70,0.978444981569164,0.991,0.805,6.51433620929921e-68,"10","CD192"
9.34966641837779e-69,0.781523736066238,0.999,0.952,2.13172394339014e-66,"10","CD235a"
3.7388234018934e-66,0.663217076848206,0.999,0.98,8.52451735631695e-64,"10","CD54"
2.58944436852105e-63,1.061304905841,0.996,0.933,5.903933160228e-61,"10","Folate"
3.23126053050403e-61,0.570460799733491,0.999,0.98,7.36727400954919e-59,"10","CD59"
1.79439135192686e-60,0.614657354286733,1,0.994,4.09121228239325e-58,"10","CD71"
1.22973146850728e-57,0.728942411421294,1,0.954,2.8037877481966e-55,"10","CD39"
1.10950890226337e-49,0.370521165052011,1,0.998,2.52968029716049e-47,"10","CD205"
3.77879991379405e-49,0.398289270068612,1,0.999,8.61566380345044e-47,"10","CD95"
5.55524613291919e-38,0.335280126650741,1,0.995,1.26659611830558e-35,"10","CD366"
1.61402517221922e-37,0.295352882266293,1,1,3.67997739265981e-35,"10","CD38-1"
1.0253901507898e-34,0.531187700193196,0.999,0.961,2.33788954380075e-32,"10","TIM-4"
3.38938108436517e-32,0.374666178737119,1,0.985,7.7277888723526e-30,"10","HLA-DR"
9.97255495695983e-32,0.519678229387303,0.998,0.968,2.27374253018684e-29,"10","CD112"
1.01631802239092e-30,0.599997364812826,0.992,0.919,2.31720509105129e-28,"10","CD66a/c/e"
1.18336564626621e-28,0.490280821387442,0.984,0.877,2.69807367348696e-26,"10","CD164"
5.1989656177026e-27,0.610737449794521,0.981,0.907,1.18536416083619e-24,"10","CD304"
5.99410815009261e-24,1.13442630481907,0.946,0.8,1.36665665822112e-21,"10","CD169"
9.30444152109751e-20,1.55440756974767,0.424,0.144,2.12141266681023e-17,"10","TSLPR"
1.94028920355155e-19,0.269054941585048,1,0.994,4.42385938409754e-17,"10","CD45RO"
2.79100417803394e-13,0.377502904768456,0.991,0.944,6.36348952591738e-11,"10","CD163"
0.00376313651070652,0.27390456860022,0.696,0.542,0.857995124441086,"10","CD177"
2.19817309784325e-114,0.986342244089967,1,0.994,5.01183466308261e-112,"11","CD122"
3.65496564121058e-114,1.12663239328943,1,1,8.33332166196011e-112,"11","CD16"
3.02289980681607e-111,1.7366808816524,0.991,0.819,6.89221155954063e-109,"11","CD335"
6.55964178625429e-103,1.38427009426696,1,0.968,1.49559832726598e-100,"11","CD56-2"
1.89165711894491e-95,1.28838268912542,0.989,0.91,4.3129782311944e-93,"11","CD337"
5.69098157342034e-94,0.929345100923635,0.999,0.976,1.29754379873984e-91,"11","CD56-1"
2.3916882090421e-89,0.597226127209136,1,1,5.45304911661599e-87,"11","CD244"
5.98175775151333e-86,0.763761540251504,1,0.998,1.36384076734504e-83,"11","CD38-2"
2.31600970186764e-76,0.682966054444732,1,1,5.28050212025823e-74,"11","CD38-1"
3.70711934418397e-74,0.553078141133222,1,0.994,8.45223210473945e-72,"11","CD325"
3.97365953159302e-63,1.14448393709954,0.968,0.811,9.05994373203209e-61,"11","CD161"
4.70442981877705e-63,0.670156824790008,1,0.997,1.07260999868117e-60,"11","CD314"
1.06290992451907e-57,0.475840625729928,0.999,0.991,2.42343462790347e-55,"11","CX3CR1"
5.53882690769582e-52,0.690543237290616,0.999,0.991,1.26285253495465e-49,"11","CD45RA"
4.45737704116747e-50,0.489106771548204,0.998,0.973,1.01628196538618e-47,"11","Siglec-8"
1.39806032958281e-49,0.382133267065875,0.999,0.986,3.18757755144881e-47,"11","Rat-IgG1-2"
9.02162716132233e-49,0.398664976000744,0.999,0.992,2.05693099278149e-46,"11","CD324"
2.13416640837286e-41,0.525108596519033,0.995,0.962,4.86589941109012e-39,"11","CD138-1"
1.50000968572865e-39,0.77129290051355,0.996,0.902,3.42002208346132e-37,"11","CD275-1"
8.64757626866851e-36,0.445514508494281,0.999,0.973,1.97164738925642e-33,"11","CD370"
2.01948827762292e-35,0.347729505511702,0.999,0.989,4.60443327298025e-33,"11","CD202b"
2.29679701838354e-35,0.379475794365282,0.999,0.99,5.23669720191447e-33,"11","Rat-IgG1-1"
5.87618039387103e-35,0.341357432245187,1,0.992,1.33976912980259e-32,"11","CD194"
7.16975120625945e-33,0.604078911035064,0.948,0.819,1.63470327502715e-30,"11","CD319"
4.88826460686263e-30,0.276457519131952,1,0.994,1.11452433036468e-27,"11","MERTK"
2.89137947074277e-29,0.384375773486599,0.994,0.969,6.59234519329353e-27,"11","CD357"
4.88417476119464e-27,0.401024193694213,0.994,0.96,1.11359184555238e-24,"11","CD338"
1.64126476241011e-26,1.50020486173705,0.895,0.784,3.74208365829504e-24,"11","CD158"
3.17421192420348e-24,0.27530783473756,0.999,0.989,7.23720318718394e-22,"11","CD138-2"
1.64722206136114e-23,0.384661466240167,0.992,0.961,3.7556662999034e-21,"11","LOX-1"
5.40813355651056e-23,0.540449431861598,0.975,0.857,1.23305445088441e-20,"11","CD68"
2.01042111476774e-21,0.310846991362056,0.997,0.984,4.58376014167044e-19,"11","Notch-1"
5.353545783026e-21,0.317488372528082,0.999,0.988,1.22060843852993e-18,"11","CD144"
4.34391106424198e-18,0.470069485168932,0.915,0.826,9.90411722647171e-16,"11","TIGIT"
4.50338907221696e-18,0.834631359605094,0.826,0.646,1.02677270846547e-15,"11","CD185"
1.3759326619606e-14,0.321987085462977,0.977,0.919,3.13712646927017e-12,"11","CD24"
4.24006084084003e-14,0.281077954916879,0.975,0.931,9.66733871711527e-12,"11","CD83"
1.11255305700641e-13,0.601780059573742,1,0.999,2.53662096997462e-11,"11","CD158e1"
1.25090653064103e-13,0.49299739225277,0.775,0.627,2.85206688986154e-11,"11","CD115"
8.69091266629761e-13,0.271193351267117,0.995,0.99,1.98152808791585e-10,"11","CD271"
3.08513001897139e-12,0.341719041047122,0.978,0.941,7.03409644325478e-10,"11","CD223"
5.02581587021199e-12,0.475818498421581,0.71,0.585,1.14588601840833e-09,"11","Podoplanin"
6.54106780248797e-12,0.445808046127476,0.934,0.817,1.49136345896726e-09,"11","CD30"
2.02043002539144e-10,0.439671428023724,0.892,0.779,4.60658045789248e-08,"11","CD294"
2.55838721704827e-10,0.81932732778827,0.978,0.969,5.83312285487006e-08,"11","CD158b"
3.11728184699839e-08,0.259217229421515,0.953,0.901,7.10740261115634e-06,"11","C5L2"
1.25797193193329e-07,0.308963652852479,0.789,0.712,2.8681760048079e-05,"11","CD158f"
3.0191699734384e-07,0.312181944949298,0.935,0.865,6.88370753943955e-05,"11","CD235ab"
1.13222528269924e-05,0.294567806838853,0.943,0.886,0.00258147364455426,"11","Rag-IgG2c"
0.000203351650220059,0.335876284602877,0.771,0.676,0.0463641762501735,"11","Rat-IgG2b"
0.00020871042550703,0.308070728548778,0.829,0.756,0.0475859770156029,"11","CD140b"
0.000574122629937136,0.372201727908073,0.745,0.662,0.130899959625667,"11","CD137"
1.09937400032421e-124,1.11327498119311,1,0.999,2.5065727207392e-122,"12","CD11b-2"
3.56429582277972e-124,1.00912442776578,1,0.993,8.12659447593776e-122,"12","CD14"
1.81006726550412e-123,1.11683717282636,1,0.993,4.1269533653494e-121,"12","CD13"
3.53149262664742e-123,0.622801628950942,1,1,8.05180318875613e-121,"12","CD11b-1"
3.47070997188985e-120,0.487887278547579,1,1,7.91321873590886e-118,"12","CD93"
1.75978731632493e-117,0.922844650359353,1,0.998,4.01231508122083e-115,"12","CD11c"
4.31377875383739e-115,0.758568070466719,1,0.999,9.83541555874924e-113,"12","CD55"
2.75208299106713e-113,1.31264585450091,1,0.985,6.27474921963306e-111,"12","CLEC12A"
1.30631074354488e-103,0.843766210975064,1,0.996,2.97838849528232e-101,"12","CD172a"
4.66315745568754e-101,0.342696013183908,1,1,1.06319989989676e-98,"12","CD18"
1.10055730278614e-96,1.1714282517965,1,0.989,2.5092706503524e-94,"12","CD64"
5.06942658652119e-95,0.618442521908714,1,1,1.15582926172683e-92,"12","CD35"
2.19366580374272e-94,1.15933785486674,1,0.938,5.00155803253341e-92,"12","CD86"
1.10370124719129e-92,1.45820561638382,0.999,0.705,2.51643884359613e-90,"12","CD36"
8.7384833697004e-86,0.914438613903731,1,0.954,1.99237420829169e-83,"12","CD39"
4.18955839948005e-84,0.832593903019324,0.998,0.952,9.55219315081452e-82,"12","CD235a"
6.75666738044439e-80,1.35400450557643,1,0.75,1.54052016274132e-77,"12","CD155"
1.45034452809003e-79,0.86344695426004,1,0.996,3.30678552404527e-77,"12","CD49b"
4.85945499947249e-78,0.664660888311207,0.999,0.98,1.10795573987973e-75,"12","CD59"
2.0406359160374e-77,0.521297928640648,1,0.999,4.65264988856526e-75,"12","CD305"
1.49928360394402e-76,0.5514410160019,1,1,3.41836661699235e-74,"12","CD41"
6.73140101485728e-76,0.933966498636759,0.997,0.919,1.53475943138746e-73,"12","CD354"
2.51635406695308e-73,0.7458447627256,1,0.999,5.73728727265303e-71,"12","CD9"
8.51581718011431e-73,0.33948342099338,1,1,1.94160631706606e-70,"12","CD62P"
5.03660225556717e-71,0.816560297445861,0.999,0.961,1.14834531426931e-68,"12","TIM-4"
6.11440494975807e-64,0.432193094953812,1,1,1.39408432854484e-61,"12","CD31"
5.46883262171377e-62,0.679228443955516,1,0.967,1.24689383775074e-59,"12","CD119"
9.16429948372138e-62,0.597598538987768,0.999,0.98,2.08946028228847e-59,"12","CD54"
1.10110097614667e-61,0.997128733617256,0.99,0.805,2.5105102256144e-59,"12","CD192"
1.35823083327256e-56,1.00607170177369,0.994,0.934,3.09676629986145e-54,"12","Folate"
1.57873193001189e-56,0.782114424821011,0.999,0.958,3.5995088004271e-54,"12","CD110"
1.65595538813702e-54,0.523655813734817,1,0.998,3.7755782849524e-52,"12","CD29"
3.76723590002692e-51,0.382309817559227,1,0.999,8.58929785206137e-49,"12","CD95"
2.90374564117571e-48,0.551412310700676,1,0.996,6.62054006188062e-46,"12","CD42b"
2.33297605853835e-47,0.589121448814244,1,0.985,5.31918541346744e-45,"12","HLA-DR"
6.26954320372321e-46,0.270689997627441,1,1,1.42945585044889e-43,"12","CLEC2"
7.62612438788221e-45,0.48266288668793,1,0.998,1.73875636043714e-42,"12","CD61"
2.16956287806763e-44,0.330688893860585,1,1,4.94660336199419e-42,"12","CD38-1"
1.13321979747095e-39,0.355338991405583,1,0.998,2.58374113823376e-37,"12","CD196"
4.27781381712524e-38,0.466872671170991,1,0.993,9.75341550304554e-36,"12","CD49a"
5.99759486648707e-38,0.379116014580629,1,0.995,1.36745162955905e-35,"12","CD366"
2.07995830809242e-37,0.304531310778313,1,1,4.74230494245072e-35,"12","CD63"
7.80021883263712e-26,0.401523218284908,0.999,0.969,1.77844989384126e-23,"12","CD69"
9.09602013637281e-26,0.497826030989388,0.99,0.92,2.073892591093e-23,"12","CD66a/c/e"
2.6655060030512e-25,0.343599565643422,1,1,6.07735368695673e-23,"12","CD244"
1.20217935372749e-23,0.252323903324318,1,0.994,2.74096892649867e-21,"12","CD45RO"
1.18916006509909e-19,0.431670862510453,0.985,0.937,2.71128494842592e-17,"12","CD15"
1.33346202061377e-16,0.567477334704304,0.971,0.907,3.04029340699939e-14,"12","CD304"
5.69991449247577e-15,0.366410310825154,0.961,0.869,1.29958050428448e-12,"12","CD85g"
