"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.65439061365368e-62,0.525332198385871,1,0.958,3.77201059913039e-60,"3","CD338"
5.53845079173467e-61,0.978266627631386,1,0.935,1.26276678051551e-58,"3","CD86"
9.50598524181979e-61,0.697237633706427,1,0.947,2.16736463513491e-58,"3","CD141"
1.30160546648636e-60,0.674555798185836,1,0.996,2.9676604635889e-58,"3","CD172a"
6.81142128071981e-59,0.962670527664294,0.999,0.93,1.55300405200412e-56,"3","Folate"
1.36418753160493e-58,0.464785788432652,1,1,3.11034757205923e-56,"3","CD63"
2.09334613214024e-58,1.02246821709811,0.998,0.69,4.77282918127975e-56,"3","CD36"
3.05298551477604e-58,0.831289906186327,0.999,0.914,6.96080697368936e-56,"3","CD354"
2.81272161777584e-57,0.805360432131115,1,0.999,6.41300528852892e-55,"3","CD11b-2"
4.29702955118132e-57,1.13223530793927,1,0.984,9.79722737669342e-55,"3","CLEC12A"
6.19039454546106e-56,0.935622273889405,1,0.989,1.41140995636512e-53,"3","CD64"
1.01197594321821e-55,0.400142486253777,1,1,2.30730515053752e-53,"3","CD31"
2.01673837471414e-53,0.442258219306198,1,0.992,4.59816349434823e-51,"3","CD194"
2.90661816775062e-52,0.571469306435236,1,0.998,6.62708942247141e-50,"3","CD11c"
4.00470978011924e-50,0.754791760208255,0.999,0.849,9.13073829867186e-48,"3","CD68"
1.06338667093434e-49,0.506028345720833,1,0.972,2.4245216097303e-47,"3","Siglec-8"
3.22829429477267e-48,0.284363852535931,1,1,7.3605109920817e-46,"3","CD93"
6.14831399157214e-48,0.435562776345856,1,1,1.40181559007845e-45,"3","CD35"
7.99195527403869e-48,0.439892087098929,1,0.995,1.82216580248082e-45,"3","CD366"
6.66098241172252e-47,0.576202350534572,1,0.966,1.51870398987273e-44,"3","CD119"
6.63449035804024e-45,0.36263103066092,1,0.988,1.51266380163317e-42,"3","CD138-2"
1.30514224246415e-44,0.386481398549046,1,0.991,2.97572431281827e-42,"3","CD324"
2.66583044366251e-44,0.374521821389309,1,0.998,6.07809341155052e-42,"3","CD205"
2.93044108354922e-41,0.662965149803261,1,0.952,6.68140567049222e-39,"3","CD39"
4.53205204771977e-41,0.459446349554829,1,0.972,1.03330786688011e-38,"3","CD370"
6.42184350317505e-41,0.444475172988155,1,0.999,1.46418031872391e-38,"3","CD9"
1.80597454250517e-34,0.267897324327724,1,1,4.11762195691179e-32,"3","CD41"
2.11171489670246e-34,0.385167487666729,1,0.974,4.81470996448161e-32,"3","CD243"
