"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.31364862721058e-61,1.43882846443209,0.784,0.261,9.46254547533661e-57,"6","RASSF2"
5.69823305788578e-61,1.95140585655835,0.652,0.162,1.0147413429483e-56,"6","DENND5A"
1.27333496005111e-60,1.61108994449811,0.807,0.261,2.26755489685902e-56,"6","PLSCR1"
1.5321631520316e-60,1.5756056588609,0.765,0.219,2.72847614113788e-56,"6","TBXAS1"
1.89135395210842e-60,1.61123868070714,0.779,0.231,3.36812311791468e-56,"6","PGD"
2.05643917977444e-60,1.27651626777225,0.834,0.319,3.66210689134232e-56,"6","PICALM"
2.08267719038945e-60,2.05094896797974,0.702,0.167,3.70883154064553e-56,"6","ODF3B"
2.19590397589155e-60,1.03557100260746,0.971,0.5,3.91046580026768e-56,"6","PYCARD"
2.89983604163449e-60,1.03713512385176,0.966,0.494,5.1640280229427e-56,"6","VSIR"
4.0166427349228e-60,0.995825894636487,0.962,0.528,7.15283738235051e-56,"6","ATP6V0B"
4.81641434327962e-60,1.90215146498742,0.655,0.148,8.57707066251235e-56,"6","ANPEP"
6.23111380398321e-60,1.8277846411418,0.688,0.192,1.10963674621333e-55,"6","SKIL"
9.28447714966353e-60,1.44916421266119,0.821,0.272,1.65337969081208e-55,"6","CAPG"
1.28813225485539e-59,1.14897818128065,0.952,0.538,2.29390591944648e-55,"6","PKM"
1.43226599521796e-59,4.8737369465902,0.482,0.021,2.55057928428414e-55,"6","DNAAF1"
1.72017638935072e-59,3.29973205501262,0.488,0.054,3.06329011415576e-55,"6","FPR2"
2.28532278297378e-59,1.78012156010254,0.667,0.179,4.06970281191971e-55,"6","HNMT"
2.5127043602754e-59,1.5581926414566,0.844,0.324,4.47462392477843e-55,"6","UBE2J1"
2.81682465679548e-59,1.63012553613017,0.899,0.463,5.01620134882138e-55,"6","EIF1B"
3.22613757718198e-59,1.98715179153012,0.646,0.148,5.74510579744568e-55,"6","BEST1"
3.53256192966528e-59,1.24740271258948,0.966,0.542,6.29078628434792e-55,"6","CARD16"
3.97322798966748e-59,2.49674669629947,0.577,0.096,7.07552440399984e-55,"6","NFKBIE"
4.1277727874477e-59,1.12009789858667,0.978,0.564,7.35073777988686e-55,"6","CEBPB"
4.26344853439609e-59,1.36952397221989,0.956,0.46,7.59234915005256e-55,"6","QKI"
1.24489283209085e-58,2.19161066313594,0.622,0.129,2.21690515538739e-54,"6","B4GALT5"
2.00978334819719e-58,2.35207528911167,0.667,0.139,3.57902218646956e-54,"6","MTF1"
3.13205672399204e-58,1.06451324121789,0.914,0.406,5.57756661408503e-54,"6","HLA-DQB1"
3.25166670238709e-58,2.40347869673695,0.619,0.107,5.79056806361092e-54,"6","MAPK6"
4.46907566572288e-58,1.85845223855618,0.661,0.169,7.95852994551931e-54,"6","CAMKK2"
5.51218459090897e-58,1.48128891647535,0.7,0.201,9.81609831949069e-54,"6","ZNF385A"
9.54011402244593e-58,1.60374759219916,0.691,0.182,1.69890350511717e-53,"6","BST1"
1.10399645619364e-57,1.42214015184366,0.836,0.28,1.96599688918964e-53,"6","LY86"
1.19052199010997e-57,2.01159281723761,0.583,0.13,2.12008155998783e-53,"6","MIR22HG"
1.19529876410553e-57,1.46255783127393,0.897,0.315,2.12858803911913e-53,"6","OGFRL1"
1.20829573259143e-57,1.33120369927785,0.867,0.337,2.15173304059881e-53,"6","DPYD"
1.43412929505207e-57,1.25572618050252,0.961,0.638,2.55389744862873e-53,"6","ZFP36L1"
1.85076185665148e-57,1.11798801220861,0.903,0.493,3.29583671432495e-53,"6","METTL9"
4.0736518370169e-57,4.21424262446892,0.412,0.016,7.2543591913597e-53,"6","IRAK2"
1.1020747609094e-56,1.462977003465,0.659,0.181,1.96257473422746e-52,"6","OSCAR"
3.26157136477078e-56,1.96587270854271,0.602,0.142,5.8082062863838e-52,"6","NFIL3"
6.1598073537073e-56,1.68959747184866,0.793,0.275,1.0969384935482e-51,"6","AGFG1"
6.95534964952048e-56,1.14195199684582,0.835,0.302,1.23860866558661e-51,"6","GCA"
2.80323091834554e-55,0.755506783784003,1,0.937,4.99199361938974e-51,"6","S100A4"
2.90776296983508e-55,2.02069759753496,0.669,0.161,5.17814429668232e-51,"6","TLR4"
6.69456076012297e-55,1.61745758592836,0.781,0.277,1.1921673801627e-50,"6","SNHG15"
8.38646585533141e-55,6.60780041725886,0.429,0.022,1.49346183951742e-50,"6","CCL20"
9.5072639346248e-55,5.20548625577692,0.473,0.025,1.69305356147798e-50,"6","PTX3"
1.0976620669978e-54,0.823622820884005,0.993,0.86,1.95471660890968e-50,"6","S100A10"
1.28613074933284e-54,1.10191259569448,0.965,0.497,2.29034163841192e-50,"6","CTSD"
1.56816034602633e-54,1.29835005835718,0.904,0.361,2.79257994420368e-50,"6","AGTRAP"
1.65433921918127e-54,0.589402739076764,0.999,0.968,2.94604728151801e-50,"6","OAZ1"
1.76344699321972e-54,1.41619505113204,0.739,0.238,3.14034640552568e-50,"6","LY96"
1.77838362457649e-54,1.41590449841636,0.792,0.287,3.16694555864582e-50,"6","MYD88"
2.01205228111029e-54,0.512733953833547,1,1,3.5830627022012e-50,"6","MT-ND1"
2.26956261887436e-54,1.23649921956485,0.888,0.362,4.04163711169146e-50,"6","RTN3"
2.29367435484504e-54,1.12822109817267,0.788,0.282,4.08457529110805e-50,"6","MEGF9"
2.31433349720575e-54,2.30049016733095,0.563,0.107,4.12136509182399e-50,"6","C3AR1"
2.8988136259887e-54,1.55798602824348,0.763,0.283,5.16220730516067e-50,"6","LAP3"
4.27624728741834e-54,1.12503185830092,0.937,0.385,7.61514116943459e-50,"6","JAML"
5.40601566305568e-54,1.99859022381361,0.609,0.143,9.62703269276956e-50,"6","EPB41L3"
8.41530328858609e-54,1.61253221902133,0.754,0.213,1.49859720963141e-49,"6","RNASE6"
1.02362627831775e-53,1.35138035909644,0.848,0.324,1.82287367642824e-49,"6","NUMB"
1.11750318558567e-53,2.04031087372711,0.796,0.259,1.99004967289096e-49,"6","SLC25A37"
1.13095173487575e-53,1.49840796790773,0.74,0.233,2.01399884946674e-49,"6","GNS"
1.14516646709849e-53,1.98708038353924,0.647,0.201,2.03931244460898e-49,"6","DUSP6"
1.94736934081387e-53,2.74373867367946,0.519,0.076,3.46787532212135e-49,"6","GPR132"
3.27834126850954e-53,1.06345784109588,0.988,0.735,5.83807013096178e-49,"6","ANXA1"
4.67728190994939e-53,4.28580627770635,0.429,0.028,8.32930362523788e-49,"6","MFSD2A"
4.7489219881579e-53,0.962440517399189,0.935,0.452,8.45688027651158e-49,"6","LYST"
5.14988461181926e-53,1.791599000632,0.728,0.235,9.17091451672774e-49,"6","ZNF281"
1.05231086893964e-52,1.19399686768529,0.877,0.349,1.87395519540772e-48,"6","ADA2"
1.15867396159758e-52,1.44496581631825,0.703,0.201,2.06336659081298e-48,"6","CLEC4A"
1.28899469220918e-52,0.961825685868641,0.997,0.696,2.29544174788611e-48,"6","ITGB2"
1.37406710786444e-52,2.02082696891665,0.654,0.146,2.446938705685e-48,"6","CSRNP1"
1.83529221150687e-52,1.64764637819841,0.889,0.372,3.26828837025143e-48,"6","GBP2"
4.2153561253775e-52,2.1213319589471,0.576,0.122,7.50670618807225e-48,"6","CXCL16"
7.25584008383708e-52,1.9328535522107,0.643,0.177,1.29212000212971e-47,"6","PSTPIP2"
9.42618826031602e-52,5.83059628238833,0.339,0.017,1.67861560539708e-47,"6","CXCL3"
1.33901204540179e-51,1.7435126159122,0.714,0.199,2.38451265045151e-47,"6","DENND3"
3.39077146581426e-51,1.56088760928757,0.798,0.298,6.03828582632204e-47,"6","JARID2"
3.40153832578001e-51,1.90856704203851,0.668,0.212,6.05745945054904e-47,"6","PMAIP1"
3.42214922545348e-51,1.16463678484097,0.84,0.303,6.09416334068755e-47,"6","KLF10"
5.18987232139701e-51,0.988052960487675,0.948,0.51,9.2421246299438e-47,"6","VASP"
6.10240826977844e-51,7.02508170403453,0.413,0.011,1.08671686468214e-46,"6","IL6"
6.23667774758144e-51,1.11455366320402,0.787,0.298,1.1106275732893e-46,"6","SCPEP1"
6.42946604078243e-51,2.86780269252436,0.56,0.099,1.14495931254254e-46,"6","IL18"
1.0260572906556e-50,0.901812904557564,0.94,0.491,1.8272028231995e-46,"6","GLIPR1"
1.09906888935029e-50,4.40401776983874,0.415,0.021,1.95722187815499e-46,"6","KCNJ2-AS1"
2.35359404499468e-50,1.31762166616498,0.96,0.647,4.19128027532652e-46,"6","IRF1"
4.12386326074847e-50,1.61675223055509,0.635,0.167,7.34377569474088e-46,"6","CD33"
4.18604097761755e-50,4.38150460391044,0.405,0.024,7.45450177294133e-46,"6","LUCAT1"
4.61997375613783e-50,1.70735408384952,0.749,0.252,8.22724926493024e-46,"6","OAZ2"
4.93618777421761e-50,0.824315781531718,0.99,0.724,8.79036318832673e-46,"6","EVI2B"
5.06448551641091e-50,1.21275589624581,0.962,0.513,9.01883580762455e-46,"6","IL10RA"
5.10073156546678e-50,1.64340246896033,0.636,0.164,9.08338277178324e-46,"6","IL13RA1"
6.62663245232327e-50,1.055253351725,0.9,0.456,1.18007070710973e-45,"6","PLP2"
1.10332804842536e-49,3.74745160719109,0.394,0.031,1.96480658863588e-45,"6","ADM"
1.16687326038826e-49,1.18343791094282,0.779,0.253,2.07796790209941e-45,"6","LRRK2"
1.32927104613101e-49,1.6465141046506,0.639,0.165,2.3671658789501e-45,"6","PYGL"
1.42008529897987e-49,1.26944450778471,0.679,0.223,2.52888790042335e-45,"6","GRK3"
1.6607629780698e-49,1.78869577810745,0.704,0.202,2.95748671134671e-45,"6","FOXO3"
1.70535325022033e-49,1.40775275170767,0.862,0.39,3.03689306799236e-45,"6","NFE2L2"
2.75916291130418e-49,1.97856498633053,0.646,0.175,4.91351731245048e-45,"6","ATP13A3"
3.21482164719388e-49,1.19960407624847,0.851,0.33,5.72495438932286e-45,"6","IFITM3"
3.26745523714692e-49,0.997915522747943,0.933,0.407,5.81868428631124e-45,"6","CTSZ"
3.41279067616988e-49,1.67333308215226,0.572,0.146,6.07749763612332e-45,"6","ZNF467"
5.61661258494009e-49,2.78602073471198,0.557,0.089,1.00020636912613e-44,"6","PTGIR"
5.80184410336184e-49,1.28910316883407,0.7,0.206,1.03319239792668e-44,"6","ASGR1"
6.83219412745181e-49,1.40554781640184,0.682,0.215,1.21667713021662e-44,"6","NCF4"
1.00700254055108e-48,1.25515606933875,0.785,0.292,1.79327012421336e-44,"6","CTSA"
1.44756360969453e-48,1.19465294516973,0.945,0.388,2.57782127614402e-44,"6","FGR"
2.12713179858676e-48,1.57454034946497,0.592,0.164,3.7879963069233e-44,"6","SMCO4"
2.3715839207777e-48,1.20495753047205,0.855,0.353,4.22331664612092e-44,"6","IFNGR1"
2.9347825619756e-48,2.01931110522688,0.598,0.148,5.22626078636615e-44,"6","ZBTB43"
3.23326416442021e-48,2.01537304130145,0.615,0.14,5.7577968239995e-44,"6","MCTP1"
3.43982629693641e-48,1.36400688199865,0.57,0.165,6.12564266958436e-44,"6","SHTN1"
3.44959986798824e-48,1.84148576791938,0.629,0.149,6.14304744491345e-44,"6","SIRPB1"
4.41345809560927e-48,1.15513466935421,0.787,0.308,7.85948617666098e-44,"6","SNX10"
5.47927435531308e-48,1.21176907161829,0.756,0.244,9.75749177194153e-44,"6","RXRA"
9.10694123016078e-48,1.32600047799189,0.69,0.207,1.62176409426703e-43,"6","PRAM1"
9.69753594777277e-48,1.02031594882552,0.76,0.279,1.72693720157937e-43,"6","NAIP"
1.04622342925447e-47,1.86686388996494,0.576,0.137,1.86311468281635e-43,"6","SEMA4A"
1.05604453557967e-47,2.66297620805876,0.549,0.072,1.88060410896028e-43,"6","TOP1MT"
1.09511170733583e-47,1.22054741585027,0.744,0.253,1.95017492842365e-43,"6","AC007952.4"
1.16125851204431e-47,0.565644505872103,1,0.997,2.0679691582485e-43,"6","ACTB"
1.69193896056365e-47,1.2336886653548,0.778,0.283,3.01300490097175e-43,"6","DPYSL2"
2.10611794214927e-47,0.975062819678996,0.879,0.37,3.75057483137941e-43,"6","STXBP2"
2.43953756145752e-47,1.57588424396621,0.65,0.175,4.34432848944356e-43,"6","SLC8A1"
4.71240634052464e-47,0.629861916831923,0.998,0.737,8.39185321120628e-43,"6","CD74"
4.98202684779663e-47,1.58291326620973,0.616,0.158,8.87199341055623e-43,"6","CREB5"
1.2849310027805e-46,1.57781287911015,0.575,0.154,2.28820512975152e-42,"6","RBM47"
1.50418107951514e-46,2.71812532635655,0.435,0.06,2.67864566640056e-42,"6","FUT4"
2.24490394669298e-46,1.41593727045465,0.664,0.193,3.99772494827085e-42,"6","LILRA2"
4.04970453273921e-46,2.66064774437587,0.49,0.076,7.21171383190199e-42,"6","GNA15"
5.97610087471518e-46,2.78747870871378,0.466,0.071,1.06422404376928e-41,"6","OASL"
7.67084100425683e-46,5.08455798936436,0.37,0.011,1.36602336603806e-41,"6","ADORA2A-AS1"
1.71701056211063e-45,2.84038238068572,0.474,0.064,3.05765240900662e-41,"6","GPR35"
1.89062948538918e-45,1.39719778453159,0.8,0.279,3.36683298758105e-41,"6","CRTAP"
2.08314069368937e-45,1.13460110788499,0.877,0.38,3.70965694732203e-41,"6","ZYX"
2.5892990514571e-45,1.03802151429229,0.822,0.359,4.61102375083481e-41,"6","YBX3"
2.71044134477984e-45,0.823511847139122,0.946,0.525,4.82675394678395e-41,"6","ARRB2"
3.13176188200366e-45,1.28562890804008,0.875,0.327,5.57704155947212e-41,"6","AOAH"
3.28045279398259e-45,2.92861075844691,0.468,0.07,5.84183033552419e-41,"6","RIN2"
3.38471688712261e-45,1.33914680085722,0.719,0.248,6.02750383258794e-41,"6","CHP1"
3.80180325403738e-45,2.19106266001467,0.536,0.098,6.77025123478977e-41,"6","BTG3"
3.8779699061111e-45,1.50874945767112,0.805,0.254,6.90588880880265e-41,"6","ITGAX"
4.68596053880546e-45,1.46742711363923,0.585,0.176,8.34475852750477e-41,"6","RELT"
4.73778345795178e-45,1.61277453716277,0.743,0.242,8.43704478192053e-41,"6","CARD19"
4.73937252316992e-45,2.98280062855337,0.49,0.061,8.43987458926099e-41,"6","ATF3"
5.00524342789542e-45,0.907194633537503,0.99,0.709,8.91333749639616e-41,"6","AHNAK"
6.87242906990543e-45,0.819927662745492,0.929,0.519,1.22384216876876e-40,"6","FOS"
7.11062425132554e-45,2.00718490212503,0.534,0.117,1.26625996667605e-40,"6","MAFG"
7.72089527211624e-45,1.20120443697329,0.826,0.319,1.37493703005846e-40,"6","GLUL"
9.25434841869706e-45,6.71061380329357,0.358,0.007,1.64801436640157e-40,"6","IL1A"
1.38078830350796e-44,2.06210204687269,0.381,0.075,2.45890781088698e-40,"6","CLEC4D"
1.90792135020744e-44,1.44038600717691,0.682,0.194,3.39762634044941e-40,"6","NR4A1"
1.92972026217022e-44,1.00592307398037,0.819,0.379,3.43644584287273e-40,"6","TMEM167A"
2.22206014904679e-44,1.68002711346355,0.573,0.164,3.95704471342252e-40,"6","VNN2"
2.4395343208851e-44,1.62123182893831,0.656,0.181,4.34432271863218e-40,"6","MBOAT7"
2.63382029325627e-44,2.31833254229844,0.496,0.099,4.69030717823076e-40,"6","GRASP"
3.02556816687452e-44,4.05804408671161,0.415,0.023,5.38793179157014e-40,"6","AP003354.2"
3.16502033902848e-44,1.56875103638859,0.557,0.152,5.63626821974192e-40,"6","ADGRE2"
6.45622353731166e-44,1.31196577042278,0.827,0.362,1.14972428752446e-39,"6","CTNNB1"
1.01107602705245e-43,1.32602119577019,0.772,0.283,1.800524188975e-39,"6","SH3BP2"
1.83718718022782e-43,1.11359167358149,0.794,0.326,3.27166293054971e-39,"6","CUX1"
2.07380620817279e-43,1.84020824839008,0.76,0.24,3.69303409551411e-39,"6","NBN"
2.16398561356074e-43,0.991844037984387,0.78,0.359,3.85362558062897e-39,"6","RGS2"
2.22578371306654e-43,1.68830202160719,0.593,0.159,3.96367563622889e-39,"6","MPP1"
2.51387633625773e-43,1.78438992918525,0.691,0.24,4.47671097960776e-39,"6","NABP1"
3.86962562416008e-43,2.10898146281752,0.442,0.087,6.89102931150428e-39,"6","CRISPLD2"
4.46272869495201e-43,1.29962377803845,0.735,0.255,7.94722725997054e-39,"6","PRKACA"
8.44623295170035e-43,2.15893083563553,0.533,0.108,1.5041051640388e-38,"6","EAF1"
9.37587740923782e-43,1.26499172619358,0.762,0.283,1.66965624903707e-38,"6","GNAQ"
1.37357299437848e-42,1.75410479878047,0.563,0.136,2.44605878838921e-38,"6","NFAM1"
2.27660997419415e-42,1.83008431636166,0.562,0.14,4.05418704204494e-38,"6","CSF2RA"
2.52108368847444e-42,3.56735027676508,0.351,0.027,4.48954583243528e-38,"6","MIR222HG"
3.59116071831476e-42,1.67027249210426,0.568,0.152,6.39513900717492e-38,"6","ZFHX3"
6.66835709105817e-42,2.03452054045618,0.45,0.099,1.18750103077564e-37,"6","GK"
7.00165018184691e-42,0.942726345907375,0.848,0.404,1.2468538643833e-37,"6","MIDN"
1.2220352606041e-41,1.09123671958739,0.805,0.314,2.17620039208378e-37,"6","IL17RA"
1.72297408559542e-41,1.04927326319881,0.779,0.317,3.06827225162832e-37,"6","EHBP1L1"
1.76408567036857e-41,2.18001439974244,0.538,0.11,3.14148376179236e-37,"6","PID1"
2.15760534422075e-41,1.31833093974793,0.543,0.157,3.84226359698831e-37,"6","FAM198B"
2.34541653024142e-41,1.25596127380536,0.801,0.306,4.17671775705392e-37,"6","SLCO3A1"
2.90234402519375e-41,1.48389216556844,0.713,0.235,5.16849424006503e-37,"6","LILRB1"
3.03566969855729e-41,1.24162585998288,0.603,0.209,5.40592059919082e-37,"6","AC245014.3"
3.40764590065265e-41,1.38562450273172,0.792,0.345,6.06833581988225e-37,"6","NBPF19"
3.7665286309293e-41,2.84042610242273,0.388,0.053,6.7074341859589e-37,"6","ID1"
3.83097944211993e-41,2.64995112503945,0.452,0.062,6.82220819052717e-37,"6","LDLR"
4.5803978669684e-41,2.59227679245253,0.53,0.093,8.15677252149732e-37,"6","RAPGEF2"
5.19388263271821e-41,1.74905273508404,0.584,0.182,9.24926619234459e-37,"6","BASP1"
5.23542382731842e-41,1.03539987483234,0.748,0.282,9.32324275168864e-37,"6","SYK"
6.44104521695664e-41,1.79774490272655,0.628,0.169,1.14702133223564e-36,"6","CPD"
6.55223749271923e-41,1.75092737923618,0.61,0.161,1.16682245270344e-36,"6","FBP1"
1.02868199927211e-40,1.79460895504342,0.49,0.109,1.83187690430378e-36,"6","RNASE2"
1.42402682789876e-40,2.32103904111423,0.503,0.091,2.53590697512211e-36,"6","ASGR2"
1.68781998898253e-40,2.63963646307686,0.369,0.057,3.0056698363801e-36,"6","ABCA1"
2.10506324946446e-40,1.5021841769517,0.588,0.163,3.74869663464631e-36,"6","TMEM170B"
2.17279758416722e-40,1.38270453160076,0.597,0.163,3.86931793788499e-36,"6","MGST1"
3.39562977934958e-40,1.973098188291,0.512,0.11,6.04693751106573e-36,"6","KIF13A"
4.30101645234417e-40,1.09620019875439,0.79,0.311,7.6592500983345e-36,"6","ARHGAP26"
4.49144855767318e-40,2.42630184079965,0.444,0.083,7.9983715915044e-36,"6","VEGFA"
4.49804186782501e-40,1.65692586466174,0.533,0.139,8.01011295822278e-36,"6","CYFIP1"
4.66396254917784e-40,1.09766959358105,0.808,0.336,8.3055845075759e-36,"6","CD4"
5.16780924255356e-40,1.10260901819843,0.906,0.514,9.20283469913938e-36,"6","DNAJA1"
5.51340703514694e-40,1.17800711132278,0.804,0.348,9.81827524818967e-36,"6","GPCPD1"
5.78619653593125e-40,1.13801638317229,0.667,0.222,1.03040587911864e-35,"6","RASSF4"
8.40217331401301e-40,1.91701583370702,0.53,0.125,1.49625902375944e-35,"6","QSOX1"
1.06045427453751e-39,1.26200396293342,0.698,0.244,1.8884569720964e-35,"6","ATP6V1B2"
1.39112015592243e-39,1.33026139143449,0.616,0.184,2.47730677366666e-35,"6","PLXNB2"
1.40393030767148e-39,1.5592253163115,0.678,0.224,2.50011909190136e-35,"6","LAIR1"
2.97718287483616e-39,0.799650586083851,0.811,0.382,5.30176726350824e-35,"6","LTA4H"
3.61463703816895e-39,1.80583335000195,0.484,0.115,6.43694563757128e-35,"6","IMPA2"
3.85800688533245e-39,1.41306625319153,0.648,0.198,6.87033866140003e-35,"6","CTNNA1"
4.38657343147322e-39,0.813802966326797,0.961,0.573,7.81160996676751e-35,"6","CD63"
6.01255011956958e-39,1.75920243425276,0.517,0.138,1.07071492529295e-34,"6","CCR1"
6.67588106322418e-39,0.872195004434845,0.901,0.479,1.18884089973896e-34,"6","CMTM6"
1.04040830497094e-38,1.64569025665656,0.551,0.149,1.85275910949225e-34,"6","FGD4"
1.49529631648905e-38,1.13138424748995,0.697,0.242,2.6628236804037e-34,"6","PAK1"
2.94188106644877e-38,1.16784399791626,0.775,0.318,5.23890180313198e-34,"6","MYADM"
3.40884552452447e-38,0.86278573443876,0.84,0.38,6.07047211007318e-34,"6","SKAP2"
3.81402862732896e-38,1.47096741616256,0.737,0.257,6.79202217954741e-34,"6","PLD3"
7.58227783163552e-38,2.24136101142556,0.384,0.072,1.35025203625765e-33,"6","RAB20"
1.08489596494391e-37,5.67657476989376,0.282,0.006,1.93198273437211e-33,"6","PTGES"
1.65003101180697e-37,1.3030383945758,0.717,0.247,2.93837522582586e-33,"6","PIK3AP1"
1.70614527402699e-37,2.17920830899153,0.503,0.092,3.03830350398726e-33,"6","ITPRIP"
1.85739390516167e-37,0.741506419961255,0.924,0.501,3.30764706631191e-33,"6","POU2F2"
2.01477310313013e-37,1.45079504853089,0.529,0.15,3.58790794205414e-33,"6","SLC24A4"
2.40406717687745e-37,1.63457797915888,0.663,0.204,4.28116282858337e-33,"6","OTUD1"
2.47852584812947e-37,1.59308569962152,0.516,0.136,4.41375883034896e-33,"6","LILRA1"
3.78699269439965e-37,1.84258049761,0.472,0.106,6.7438765901869e-33,"6","HOMER3"
4.07474829139402e-37,1.04815204779557,0.863,0.403,7.25631175731446e-33,"6","BNIP3L"
4.19257060403339e-37,1.70350658562511,0.603,0.156,7.46612973166267e-33,"6","SECTM1"
5.14359967136002e-37,1.16229889541306,0.731,0.268,9.15972229475792e-33,"6","NOTCH2"
1.06476426649865e-36,2.34217562581697,0.515,0.118,1.8961322057808e-32,"6","ANKRD28"
1.17705989717377e-36,1.65976280326168,0.633,0.206,2.09610826488704e-32,"6","PLEKHF2"
1.36902989718933e-36,1.36780969988392,0.626,0.206,2.43796844091476e-32,"6","NBPF14"
1.60256623516629e-36,1.88303530475851,0.498,0.129,2.85384995158413e-32,"6","TLR8"
1.91543034523195e-36,2.82478433799377,0.415,0.055,3.41099835878906e-32,"6","BATF3"
4.69943990326344e-36,0.51954272517733,0.954,0.519,8.36876257973153e-32,"6","HLA-DRB1"
4.9236762270614e-36,0.690018037480182,0.989,0.591,8.76808262515094e-32,"6","EFHD2"
5.37488635182119e-36,1.15688975795467,0.477,0.143,9.57159761532317e-32,"6","CYP1B1"
6.17549826157396e-36,1.30202421751303,0.689,0.24,1.09973273042109e-31,"6","LACTB"
7.20457716715381e-36,1.67157369020311,0.711,0.302,1.28299110192675e-31,"6","GPR183"
7.48010619031465e-36,1.78167747573206,0.422,0.11,1.33205731037123e-31,"6","CCDC71L"
8.72340595853467e-36,1.29639834182287,0.53,0.162,1.55346413309585e-31,"6","KCNE3"
1.06065197260357e-35,1.73626744006312,0.526,0.132,1.88880903281244e-31,"6","AC096667.1"
1.65533988370087e-35,1.35369978473825,0.497,0.144,2.94782926489451e-31,"6","CD1D"
2.05771438500545e-35,1.35537628635456,0.554,0.172,3.6643777768177e-31,"6","GNB4"
2.19985676154542e-35,1.43794194693322,0.406,0.109,3.91750492096008e-31,"6","MICAL2"
2.92463163529883e-35,3.54414479535841,0.306,0.024,5.20818401614016e-31,"6","B3GNT5"
3.44178857292978e-35,1.01474510568717,0.843,0.367,6.12913709067336e-31,"6","TPP1"
3.5613323648394e-35,1.36933147078802,0.604,0.207,6.342020675306e-31,"6","ST8SIA4"
4.12100577526655e-35,1.56995939233633,0.543,0.152,7.33868708459467e-31,"6","ZMIZ1"
4.84537738885255e-35,1.073224341948,0.621,0.227,8.62864805406861e-31,"6","MFSD1"
5.02009409015804e-35,0.845929167845032,0.857,0.446,8.93978355575345e-31,"6","EVI2A"
5.0787906329134e-35,1.98339478515449,0.526,0.11,9.04431035909218e-31,"6","FCGR1A"
6.41776687001998e-35,0.6141695266716,0.716,0.261,1.14287592421316e-30,"6","KCTD12"
7.64460516550194e-35,1.34445788271647,0.566,0.185,1.36135128787259e-30,"6","SLC36A4"
8.32005834952402e-35,1.22154198803959,0.627,0.211,1.48163599088324e-30,"6","PLXNC1"
1.12887190671059e-34,1.1486323203411,0.774,0.317,2.01029509147022e-30,"6","PLEC"
1.38966957127739e-34,1.94049997722636,0.426,0.086,2.47472357253078e-30,"6","EZH2"
3.51143036855424e-34,2.16766660965418,0.391,0.076,6.25315520032139e-30,"6","MARCO"
3.75000406738758e-34,1.43597814370826,0.501,0.14,6.67800724320381e-30,"6","AC020916.1"
3.81969907912559e-34,1.76213457237464,0.617,0.202,6.80212012010686e-30,"6","RAP2C"
4.57206550236362e-34,1.84231365182334,0.493,0.125,8.14193424660914e-30,"6","DSE"
6.1332361279054e-34,0.732999715514239,0.941,0.547,1.09220668965739e-29,"6","FKBP1A"
6.20597704787772e-34,1.05149999859633,0.596,0.219,1.10516039268606e-29,"6","UNC93B1"
6.52387728413848e-34,1.75407640046491,0.494,0.121,1.16177206675938e-29,"6","MAP3K20"
6.69672716870201e-34,1.64444447570686,0.526,0.146,1.19255317420245e-29,"6","PSMA6"
7.88910526072324e-34,0.925675480823286,0.803,0.355,1.40489186482959e-29,"6","HSBP1"
8.02115861851561e-34,1.55872951669143,0.42,0.111,1.42840792678526e-29,"6","RASGRP4"
8.38005862454151e-34,0.84205789233163,0.591,0.204,1.49232083985835e-29,"6","FOSB"
8.46118341131187e-34,1.21824662062643,0.641,0.216,1.50676754188642e-29,"6","ALOX5"
1.45822571124871e-33,0.488456499448213,0.999,0.971,2.5968083465917e-29,"6","SH3BGRL3"
1.50404392383279e-33,3.13341640559073,0.337,0.034,2.67840141956144e-29,"6","CDC42EP2"
1.57485752270572e-33,0.499352182753684,0.839,0.363,2.80450627643434e-29,"6","HLA-DRB5"
2.08379573440242e-33,2.35851951299536,0.378,0.061,3.71082344382383e-29,"6","PLEKHG2"
2.13737782524716e-33,1.26651874158824,0.596,0.196,3.80624243120015e-29,"6","PRKCD"
2.33806379691682e-33,1.13950764118002,0.618,0.217,4.16362400954947e-29,"6","HEXB"
2.36964454859627e-33,4.32112650755986,0.258,0.011,4.21986301214024e-29,"6","TRIP10"
2.55140573078178e-33,3.13816977012222,0.332,0.028,4.5435433253762e-29,"6","SLC7A5"
2.84468468655277e-33,1.05660574072928,0.723,0.265,5.06581448981317e-29,"6","ITGAM"
3.18857232624458e-33,2.34927363327811,0.423,0.074,5.67820959857635e-29,"6","CD300LB"
4.12477290301113e-33,0.874037996850586,0.926,0.615,7.34539558568223e-29,"6","ID2"
4.12880064598689e-33,2.88162647765136,0.33,0.043,7.35256819037346e-29,"6","SRC"
4.78867729585096e-33,1.15690248764838,0.558,0.194,8.52767652845139e-29,"6","APP"
6.28688824922351e-33,0.80887214760813,0.771,0.35,1.11956905942172e-28,"6","HLA-DMA"
7.09984360678622e-33,1.19845563175179,0.702,0.34,1.26434014949649e-28,"6","IFI6"
7.20199384917187e-33,1.54258437792956,0.469,0.128,1.28253106466053e-28,"6","GM2A"
7.46848946234669e-33,1.38422252903338,0.577,0.192,1.3299886034547e-28,"6","ARL4A"
